fname,ObjectId
Boletín-campaña-002-1_020418.txt,5ec3089dd380e649eb619ce3
Boletín-campaña-004_040418.txt,5ec3089dd380e649eb619ce4
Boletín-campaña-005_040418.txt,5ec3089dd380e649eb619ce5
Boletín-campaña-006_040418.txt,5ec3089dd380e649eb619ce6
Boletín-campaña-007_050418.txt,5ec3089dd380e649eb619ce7
Boletín-campaña-008-1_050418.txt,5ec3089dd380e649eb619ce8
Boletín-campaña-009-1_060418.txt,5ec3089dd380e649eb619ce9
Boletín-campaña-010_070418.txt,5ec3089dd380e649eb619cea
Boletín-campaña-011-1_080418.txt,5ec3089dd380e649eb619ceb
Boletín-campaña-013-1_090418.txt,5ec3089dd380e649eb619cec
Boletín-campaña-015_100418.txt,5ec3089dd380e649eb619ced
Boletín-campaña-016-1_110418.txt,5ec3089dd380e649eb619cee
Boletín-campaña-017_120418.txt,5ec3089dd380e649eb619cef
Boletín-campaña-019_130418.txt,5ec3089dd380e649eb619cf0
Boletín-campaña-020_130418.txt,5ec3089dd380e649eb619cf1
Boletín-campaña-021_140418.txt,5ec3089dd380e649eb619cf2
Boletín-campaña-022_130418.txt,5ec3089dd380e649eb619cf3
Boletín-campaña-023_150418.txt,5ec3089dd380e649eb619cf4
Boletín-campaña-024-2_160418.txt,5ec3089dd380e649eb619cf5
Boletín-campaña-028_190418.txt,5ec3089dd380e649eb619cf6
Boletín-campaña-029_200418.txt,5ec3089dd380e649eb619cf7
Boletín-campaña-030-230418.txt,5ec3089dd380e649eb619cf8
Boletín-campaña-030-4_230418.txt,5ec3089dd380e649eb619cf8
Boletín-campaña-031_240418.txt,5ec3089dd380e649eb619cf9
Boletín-campaña-032-1_250418.txt,5ec3089dd380e649eb619cfa
Boletín-campaña-033-1_260418.txt,5ec3089dd380e649eb619cfb
Boletín-campaña-034_270418.txt,5ec3089dd380e649eb619cfc
Boletín-campaña-035_270418.txt,5ec3089dd380e649eb619cfd
Boletín-campaña-036_270418.txt,5ec3089dd380e649eb619cfe
Boletín-campaña-037_280418.txt,5ec3089dd380e649eb619cff
Boletín-campaña-039-2_290418.txt,5ec3089dd380e649eb619d00
Boletín-campaña-040-1_300418.txt,5ec3089dd380e649eb619d01
Boletín-campaña-042-1_010518.txt,5ec3089dd380e649eb619d02
Boletín-campaña-045_020518.txt,5ec3089dd380e649eb619d03
Boletín-campaña-046_030518.txt,5ec3089dd380e649eb619d04
Boletín-campaña-047-2_040518.txt,5ec3089dd380e649eb619d05
Boletín-campaña-048_050518.txt,5ec3089dd380e649eb619d06
Boletín-campaña-049-1_060518.txt,5ec3089dd380e649eb619d07
Boletín-campaña-050-1_070518.txt,5ec3089dd380e649eb619d08
Boletín-campaña-051-1_070518.txt,5ec3089dd380e649eb619d09
Boletín-campaña-053-1_080518.txt,5ec3089dd380e649eb619d0a
Boletín-campaña-054-2_090518.txt,5ec3089dd380e649eb619d0b
Boletín-campaña-056-1_110518.txt,5ec3089dd380e649eb619d0c
Boletín-campaña-057_120518.txt,5ec3089dd380e649eb619d0d
Boletín-campaña-058_130518.txt,5ec3089dd380e649eb619d0e
Boletín-campaña-059_140518.txt,5ec3089dd380e649eb619d0f
Boletín-campaña-060-2_150518.txt,5ec3089dd380e649eb619d10
Boletín-campaña-061_160518.txt,5ec3089dd380e649eb619d11
Boletín-campaña-062-1_170518.txt,5ec3089dd380e649eb619d12
Boletín-campaña-063_170518.txt,5ec3089dd380e649eb619d13
Boletín-campaña-064-1_180518.txt,5ec3089dd380e649eb619d14
Boletín-campaña-065_190518.txt,5ec3089dd380e649eb619d15
Boletín-campaña-066_210518.txt,5ec58087a5e2f93624f8341d
Boletín-campaña-067-2_220518.txt,5ec3089dd380e649eb619d16
Boletín-campaña-068-2_230518.txt,5ec3089dd380e649eb619d17
Boletín-campaña-069-1_240518.txt,5ec3089dd380e649eb619d18
Boletín-campaña-070-3_250518.txt,5ec3089dd380e649eb619d19
Boletín-campaña-072_270518.txt,5ec3089dd380e649eb619d1a
Boletín-campaña-073_280518.txt,5ec3089dd380e649eb619d1b
Boletín-campaña-074-2_280518.txt,5ec3089dd380e649eb619d1c
Boletín-campaña-078-1_310518.txt,5ec3089dd380e649eb619d1d
Boletín-campaña-079-1_010618.txt,5ec3089dd380e649eb619d1e
Boletín-campaña-080_010618.txt,5ec3089dd380e649eb619d1f
Boletín-campaña-082_030618.txt,5ec3089dd380e649eb619d20
Boletín-campaña-083-1_040618.txt,5ec3089dd380e649eb619d21
Boletín-campaña-084-3_050618.txt,5ec3089dd380e649eb619d22
Boletín-campaña-085-2_060618.txt,5ec3089dd380e649eb619d23
Boletín-campaña-086-2_070618.txt,5ec3089dd380e649eb619d24
Boletín-campaña-087-1_080618.txt,5ec3089dd380e649eb619d25
Boletín-campaña-088_090618.txt,5ec3089dd380e649eb619d26
Boletín-campaña-089_100618.txt,5ec3089dd380e649eb619d27
Boletín-campaña-090_110618.txt,5ec3089dd380e649eb619d28
Boletín-campaña-092-130618.txt,5ec3089dd380e649eb619d29
Boletín-campaña-093-2_150618.txt,5ec3089dd380e649eb619d2b
Boletín-campaña-093_140618.txt,5ec3089dd380e649eb619d2a
Boletín-campaña-094-1_160618.txt,5ec3089dd380e649eb619d2c
