fname,ObjectId
COMUNICADO_50-RAC-07-05-2018.txt,5ec3089dd380e649eb619d66
COMUNICADO_51-RAC-08-05-2018.txt,5ec3089dd380e649eb619d67
COMUNICADO_52-RAC-09-05-2018.txt,5ec3089dd380e649eb619d68
COMUNICADO_53-FRENTE-09-05-2018.txt,5ec3089dd380e649eb619d69
COMUNICADO_54-RAC-09-05-2018.txt,5ec3089dd380e649eb619d6a
COMUNICADO_55-RAC-10-05-2018.txt,5ec3089dd380e649eb619d6b
COMUNICADO_56-RAC-11-05-2018.txt,5ec3089dd380e649eb619d6c
COMUNICADO_57-RAC-12-05-2018.txt,5ec3089dd380e649eb619d6d
COMUNICADO_58-RAC-13-05-2018.txt,5ec3089dd380e649eb619d6e
COMUNICADO_59-FRENTESCW-14-05-2018.txt,5ec3089dd380e649eb619d6f
COMUNICADO_60-RAC-14-05-2018.txt,5ec3089dd380e649eb619d70
COMUNICADO_61-RAC-15-05-2018.txt,5ec3089dd380e649eb619d71
COMUNICADO_62-RAC-16-05-2018.txt,5ec3089dd380e649eb619d72
COMUNICADO_63-RAC-17-05-2018.txt,5ec3089dd380e649eb619d73
COMUNICADO_64-FRENTE-17-05-2018.txt,5ec3089dd380e649eb619d74
COMUNICADO_65-FRENTE-17-05-2018.txt,5ec3089dd380e649eb619d75
COMUNICADO_66-RAC-20-05-2018.txt,5ec3089dd380e649eb619d76
COMUNICADO_67-RAC-21-05-2018.txt,5ec3089dd380e649eb619d77
COMUNICADO_68-RAC-22-05-2018.txt,5ec3089dd380e649eb619d78
COMUNICADO_69-RAC-23-05-2018.txt,5ec3089dd380e649eb619d79
COMUNICADO_70-RAC-24-05-2018.txt,5ec3089dd380e649eb619d7a
COMUNICADO_71-FRENTE-25-05-2018.txt,5ec3089dd380e649eb619d7b
COMUNICADO_72-FRENTE-25-05-2018.txt,5ec3089dd380e649eb619d7c
COMUNICADO_73-RAC-26-05-2018.txt,5ec3089dd380e649eb619d7d
COMUNICADO_74-RAC-27-05-2018.txt,5ec3089dd380e649eb619d7e
COMUNICADO_75-RAC-28-05-2018.txt,5ec3089dd380e649eb619d7f
COMUNICADO_76-RAC-29-05-2018.txt,5ec3089dd380e649eb619d80
COMUNICADO_77-RAC-30-05-2018.txt,5ec3089dd380e649eb619d81
COMUNICADO_78-RAC-31-05-2018.txt,5ec3089dd380e649eb619d82
COMUNICADO_79-RAC-01-06-2018.txt,5ec3089dd380e649eb619d83
COMUNICADO_80-RAC-01-06-2018.txt,5ec3089dd380e649eb619d84
COMUNICADO_81-RAC-02-06-2018.txt,5ec3089dd380e649eb619d85
COMUNICADO_82-RAC-03-06-2018.txt,5ec3089dd380e649eb619d86
COMUNICADO_83-FRENTE-03-06-2018.txt,5ec3089dd380e649eb619d87
COMUNICADO_84-RAC-04-06-2018.txt,5ec3089dd380e649eb619d88
COMUNICADO_85-RAC-05-06-2018.txt,5ec3089dd380e649eb619d89
COMUNICADO_87-RAC-06-06-2018.txt,5ec3089dd380e649eb619d8a
COMUNICADO_88-FRENTE-07-06-2018.txt,5ec3089dd380e649eb619d8b
COMUNICADO_89-RAC-07-06-2018.txt,5ec3089dd380e649eb619d8c
COMUNICADO_91-RAC-08-06-2018.txt,5ec3089dd380e649eb619d8d
COMUNICADO_92-FRENTE-08-06-2018.txt,5ec3089dd380e649eb619d8e
COMUNICADO_93-RAC-08-06-2018.txt,5ec3089dd380e649eb619d8f
COMUNICADO_94-RAC-09-06-2018.txt,5ec3089dd380e649eb619d90
COMUNICADO_95-RAC-10-06-2018.txt,5ec3089dd380e649eb619d91
COMUNICADO_96-RAC-11-06-2018.txt,5ec3089dd380e649eb619d92
COMUNICADO_97-RAC-12-06-2018.txt,5ec3089dd380e649eb619d93
COMUNICADO_98-RAC-13-06-2018.txt,5ec3089dd380e649eb619d94
COMUNICADO_99-FRENTE-14-06-2018.txt,5ec3089dd380e649eb619d95
